dataset,seq,frame,class,track_id,gt_id_new,old_hid,no_box,top1,top2,margin,cos_theta,v_obs_norm,occlusion,swap_A,swap_B
SportsMOT,V023,299,S_r,1057,2,1062,0,0.960963,0.505889,0.455074,0.953968,0.008469,0.539148,-0.679075,-0.679075
SportsMOT,V023,299,S_r,1062,9,1057,0,0.747970,0.523969,0.224001,-0.814750,0.035948,0.923873,-0.679075,-0.679075
SportsMOT,V023,322,S_c,1067,4,1060,0,0.000000,0.000000,0.000000,,,0.000000,0.892124,-0.920639
SportsMOT,V023,357,S_c,1069,3,1059,0,0.000000,0.000000,0.000000,,,0.000000,0.731289,-0.911784
SportsMOT,V023,413,S_r,1052,5,1064,0,0.769211,0.496391,0.272820,-0.988379,0.029633,0.762903,-0.586778,-0.586778
SportsMOT,V023,413,S_r,1064,7,1052,0,0.903198,0.589240,0.313959,,0.015149,0.521149,-0.586778,-0.586778
SportsMOT,V023,491,S_h,1062,7,1064,0,0.684275,0.384818,0.299457,,,0.584689,-0.890924,-0.890924
SportsMOT,V023,500,S_r,1064,7,1062,0,0.682527,0.531020,0.151508,,0.060019,0.854167,-0.726089,-0.726089
SportsMOT,V023,512,S_r,1064,6,1063,0,0.908506,0.582594,0.325913,0.999680,0.040934,0.610889,-0.688125,-0.688125
SportsMOT,V023,512,S_r,1063,7,1064,0,0.848141,0.485928,0.362213,0.990048,0.075314,0.746515,-0.688125,-0.688125
SportsMOT,V024,233,S_r,1072,5,1070,0,0.838413,0.526808,0.311605,,0.055697,0.824369,-0.654570,-0.654570
SportsMOT,V024,237,S_r,1070,1,1072,0,0.782108,0.385599,0.396509,,0.056953,0.708609,-0.766644,-0.766644
SportsMOT,V024,332,S_c,1080,1,1070,0,0.000000,0.000000,0.000000,,,0.000000,0.974599,-0.934057
SportsMOT,V024,334,S_c,1081,4,1079,0,0.108393,0.000000,0.108393,,,0.318223,0.760585,-1.037946
SportsMOT,V024,344,S_c,1082,0,1074,0,0.000000,0.000000,0.000000,,,0.000000,0.955929,-0.894481
SportsMOT,V024,368,S_c,1083,2,1073,0,0.000000,0.000000,0.000000,,,0.000000,0.905157,-0.970320
SportsMOT,V024,369,S_c,1084,7,1071,0,0.189581,0.000000,0.189581,,,0.220380,0.613304,-1.134889
SportsMOT,V024,371,S_c,1085,6,1075,0,0.294221,0.069809,0.224412,,,0.407014,0.479786,-0.974894
SportsMOT,V024,377,S_r,1086,3,1077,0,0.929450,0.353873,0.575578,,0.011438,0.658474,-1.187805,-1.187805
SportsMOT,V024,586,S_r,1087,9,1076,0,0.796558,0.000000,0.796558,,0.038396,0.000000,-1.765629,-1.765629
SportsMOT,V024,589,S_r,1084,1,1080,0,0.814723,0.181869,0.632855,0.996210,0.051007,0.726775,-0.500962,-1.446990
SportsMOT,V024,589,S_c,1088,7,1084,0,0.471900,0.340008,0.131893,,,0.731862,0.500962,-0.946028
SportsMOT,V024,638,S_h,1082,9,1087,0,0.285088,0.000000,0.285088,,,0.319867,0.685956,-1.249260
SportsMOT,V024,641,S_r,1089,0,1082,0,0.638087,0.426344,0.211743,0.552183,0.117332,0.893750,-0.791512,-0.791512
SportsMOT,V024,766,S_c,1090,1,1084,0,0.000000,0.000000,0.000000,,,0.000000,0.970615,-0.911116
SportsMOT,V024,767,S_c,1091,9,1082,0,0.373249,0.000000,0.373249,,,0.528374,0.394661,-1.354531
SportsMOT,V024,794,S_c,1092,6,1085,0,0.000000,0.000000,0.000000,,,0.000000,0.980597,-0.960017
SportsMOT,V024,806,S_c,1093,5,1072,0,0.000000,0.000000,0.000000,,,0.000000,0.852191,-0.845553
SportsMOT,V024,810,S_c,1094,7,1088,0,0.000000,0.000000,0.000000,,,0.042597,0.913639,-0.977058
SportsMOT,V024,867,S_c,1095,8,1078,0,0.000000,0.000000,0.000000,,,0.000000,0.902007,-0.966458
SportsMOT,V024,874,S_c,1096,3,1086,0,0.000000,0.000000,0.000000,,,0.000000,0.960392,-0.949746
SportsMOT,V025,102,S_c,1107,1,1098,0,0.000000,0.000000,0.000000,,,0.000000,0.855013,-0.974773
SportsMOT,V025,153,S_c,1108,2,1097,0,0.000000,0.000000,0.000000,,,0.000000,0.958153,-0.967153
SportsMOT,V025,419,S_c,1111,5,1100,0,0.000000,0.000000,0.000000,,,0.000000,0.931613,-0.863319
SportsMOT,V025,421,S_c,1112,1,1107,0,0.084481,0.000000,0.084481,,,0.182261,0.785583,-1.014876
SportsMOT,V025,429,S_c,1113,6,1104,0,0.000000,0.000000,0.000000,,,0.000000,0.792680,-0.934488
SportsMOT,V025,454,S_c,1114,2,1108,0,0.000000,0.000000,0.000000,,,0.000000,0.902162,-0.837381
SportsMOT,V025,463,S_c,1115,0,1099,0,0.000000,0.000000,0.000000,,,0.000000,0.730947,-0.885502
SportsMOT,V025,676,S_r,1106,1,1112,0,0.846665,0.590525,0.256140,0.920592,0.045765,0.631136,-0.509310,-0.509310
SportsMOT,V025,676,S_r,1112,9,1106,0,0.765217,0.512047,0.253170,0.662673,0.086289,0.701398,-0.509310,-0.509310
SportsMOT,V025,719,S_r,1113,8,1105,0,0.941496,0.314830,0.626667,0.882717,0.013349,0.467536,-1.265636,-1.265636
SportsMOT,V025,721,S_c,1116,8,1105,0,0.475934,0.436165,0.039770,,,0.627325,0.752987,-0.745832
SportsMOT,V026,93,S_r,1121,3,1119,0,0.812455,0.233065,0.579390,-0.830974,0.059219,0.398306,-0.757026,-0.757026
SportsMOT,V026,93,S_r,1119,4,1124,0,0.454441,0.276806,0.177636,-0.904679,0.179667,0.522913,-0.757026,-0.757026
SportsMOT,V026,94,S_c,1127,2,1121,0,0.169895,0.024630,0.145266,,,0.405912,0.385520,-0.479211
SportsMOT,V026,94,S_c,1125,9,1122,0,0.000000,0.000000,0.000000,,,0.000000,0.671495,-0.683159
SportsMOT,V026,118,S_r,1118,5,1120,0,0.946014,0.389711,0.556303,0.992578,0.051836,0.609524,-1.111878,-1.111878
SportsMOT,V026,118,S_r,1120,6,1118,0,0.848861,0.293286,0.555576,0.999894,0.102408,0.389014,-1.111878,-1.111878
SportsMOT,V026,176,S_c,1140,9,1125,0,0.000000,0.000000,0.000000,,,0.000000,0.272521,-0.524833
SportsMOT,V026,178,S_r,1139,4,1119,0,0.666248,0.616661,0.049587,,0.054012,1.000000,0.125143,0.125143
SportsMOT,V026,204,S_r,1139,3,1121,0,0.922688,0.403360,0.519328,0.989257,0.088241,0.579062,-1.042636,-1.042636
SportsMOT,V026,204,S_r,1121,4,1139,0,0.863424,0.340116,0.523308,0.859363,0.042699,0.477290,-1.042636,-1.042636
SportsMOT,V027,64,S_c,1159,1,1149,0,0.000000,0.000000,0.000000,,,0.000000,0.926713,-0.943033
SportsMOT,V027,231,S_c,1161,6,1150,0,0.414732,0.000000,0.414732,,,0.928230,0.485213,-1.393053
SportsMOT,V028,4,S_h,1167,5,1169,0,0.639466,0.394373,0.245093,,,0.638360,-0.275720,-0.275720
SportsMOT,V028,10,S_c,1182,11,1179,0,0.000000,0.000000,0.000000,,,0.000000,0.970920,-0.898466
SportsMOT,V028,13,S_c,1185,3,1167,0,0.000000,0.000000,0.000000,,,0.000000,0.870302,-0.943656
SportsMOT,V028,21,S_h,1169,7,1165,0,0.654360,0.000000,0.654360,,,0.000000,-0.654360,-1.457034
SportsMOT,V028,27,S_r,1167,4,1163,0,0.960784,0.664092,0.296692,0.973702,0.010315,0.633899,-0.468136,-0.468136
SportsMOT,V028,27,S_h,1165,5,1167,0,0.692690,0.521245,0.171445,,,0.785582,-0.468136,-0.468136
SportsMOT,V028,37,S_c,1186,0,1168,0,0.000000,0.000000,0.000000,,,0.000000,0.698284,-0.677839
SportsMOT,V028,111,S_r,1165,1,1162,0,0.870234,0.793046,0.077188,0.959854,0.035949,0.000000,-0.077188,-0.077188
SportsMOT,V028,113,S_r,1162,1,1165,0,0.855554,0.393236,0.462317,,0.045171,0.440374,-0.860253,-0.860253
SportsMOT,V028,322,S_r,1167,1,1162,0,0.913738,0.409217,0.504521,1.000000,0.020058,0.530017,-1.031185,-1.031185
SportsMOT,V028,322,S_r,1162,4,1167,0,0.861492,0.334828,0.526664,0.971761,0.067710,0.504165,-1.031185,-1.031185
SportsMOT,V028,458,S_c,1188,3,1185,0,0.585802,0.000000,0.585802,,,0.747910,0.329636,-1.505063
SportsMOT,V028,471,S_r,1162,3,1188,0,0.920385,0.501701,0.418683,0.998635,0.041003,0.558583,-0.827407,-0.827407
SportsMOT,V028,471,S_r,1188,4,1162,0,0.885358,0.476634,0.408724,0.884734,0.048723,0.712351,-0.827407,-0.827407
SportsMOT,V028,498,S_r,1166,6,1170,0,0.817133,0.000000,0.817133,-0.965471,0.014421,0.790573,-0.025564,-1.759317
SportsMOT,V028,498,S_h,1170,8,1166,0,0.791569,0.000000,0.791569,,,0.879922,0.025564,-1.733753
SportsMOT,V029,147,S_c,1216,0,1192,0,0.000000,0.000000,0.000000,,,0.000000,0.929413,-0.910227
SportsMOT,V029,158,S_r,1191,4,1195,0,0.652809,0.632322,0.020488,0.498085,0.119540,0.630328,-0.004655,-0.004655
SportsMOT,V029,159,S_c,1217,2,1191,0,0.252303,0.178692,0.073610,,,0.463969,0.570092,-0.338181
SportsMOT,V029,176,S_c,1218,0,1192,0,0.000000,0.000000,0.000000,,,0.000000,0.294035,-0.293517
SportsMOT,V029,177,S_c,1219,11,1194,0,0.307614,0.000000,0.307614,,,0.561096,0.362020,-1.123017
SportsMOT,V029,205,S_c,1220,4,1191,0,0.457894,0.057263,0.400631,,,0.689655,0.405072,-1.377929
SportsMOT,V029,210,S_r,1220,2,1217,0,0.859801,0.478795,0.381007,0.877265,0.055245,0.609137,-0.810985,-0.810985
SportsMOT,V029,210,S_r,1217,4,1220,0,0.784736,0.354757,0.429979,0.906962,0.047118,0.521512,-0.810985,-0.810985
SportsMOT,V029,215,S_c,1221,8,1199,0,0.298578,0.000000,0.298578,,,0.664523,0.663603,-1.176187
SportsMOT,V030,28,S_r,1232,3,1229,0,0.458999,0.442384,0.016615,0.893300,0.088847,0.000000,0.082649,-0.016615
SportsMOT,V030,29,S_h,1229,4,1225,0,0.625415,0.288460,0.336956,,,0.211920,-0.336956,-0.909436
SportsMOT,V030,36,S_c,1241,5,1232,0,0.018506,0.000000,0.018506,,,0.000000,0.845406,-0.979821
SportsMOT,V030,57,S_h,1225,3,1232,0,0.794707,0.453918,0.340789,,,0.955051,-0.959157,-0.959157
SportsMOT,V030,95,S_c,1242,1,1226,0,0.000000,0.000000,0.000000,,,0.000000,0.947464,-0.981361
SportsMOT,V030,109,S_c,1243,2,1224,0,0.000000,0.000000,0.000000,,,0.000000,0.949169,-0.880780
SportsMOT,V030,113,S_c,1244,0,1222,0,0.000000,0.000000,0.000000,,,0.000000,0.923458,-0.965246
SportsMOT,V030,149,S_r,1241,4,1229,0,0.842437,0.507662,0.334775,0.974489,0.037988,0.599472,-0.672389,-0.672389
SportsMOT,V030,154,S_r,1225,5,1241,0,0.858208,0.445418,0.412790,0.890330,0.041270,0.817431,-0.893154,-0.893154
SportsMOT,V030,165,S_c,1245,3,1225,0,0.489044,0.249288,0.239757,,,0.619500,0.547416,-1.047032
SportsMOT,V030,216,S_c,1248,11,1230,0,0.659635,0.055546,0.604089,,,0.886324,0.240588,-1.448212
SportsMOT,V030,315,S_c,1249,0,1244,0,0.000000,0.000000,0.000000,,,0.000000,0.946624,-0.937383
SportsMOT,V030,322,S_c,1250,2,1243,0,0.019793,0.000000,0.019793,,,0.018269,0.797134,-0.781472
SportsMOT,V030,333,S_r,1225,4,1241,0,0.896864,0.577579,0.319285,0.880691,0.066449,0.611749,-0.637001,-0.637001
SportsMOT,V030,333,S_r,1241,5,1225,0,0.827372,0.529580,0.297792,0.901682,0.030213,0.700579,-0.111177,-0.763489
SportsMOT,V031,28,S_c,1264,11,1262,0,0.304678,0.000000,0.304678,,,0.000000,-1.279382,-1.279382
SportsMOT,V031,30,S_c,1266,10,1262,0,0.163576,0.000000,0.163576,,,0.219644,0.555072,-0.755696
SportsMOT,V031,32,S_r,1256,4,1258,0,0.706559,0.202629,0.503930,0.776354,0.110129,0.000000,-0.503930,-0.503930
SportsMOT,V031,32,S_r,1266,11,1264,0,0.474358,0.223166,0.251193,0.429354,0.252307,0.000000,-0.251193,-0.251193
SportsMOT,V031,33,S_c,1273,2,1253,0,0.000000,0.000000,0.000000,,,0.000000,0.599480,-0.876902
SportsMOT,V031,33,S_c,1267,3,1256,0,0.133532,0.000000,0.133532,,,0.445727,0.529009,-1.010434
SportsMOT,V031,33,S_c,1271,5,1257,0,0.360150,0.000000,0.360150,,,0.619515,0.302391,-1.237053
SportsMOT,V031,33,S_c,1270,8,1260,0,0.000000,0.000000,0.000000,,,0.000000,0.599480,-0.876902
SportsMOT,V031,35,S_c,1277,9,1261,0,0.000000,0.000000,0.000000,,,0.000000,0.812633,-0.959061
SportsMOT,V031,38,S_c,1284,10,1266,0,0.070803,0.000000,0.070803,,,0.198563,0.894199,-1.016473
SportsMOT,V031,42,S_c,1289,1,1254,0,0.000000,0.000000,0.000000,,,0.000000,0.879982,-0.937180
SportsMOT,V031,47,S_h,1254,2,1273,0,0.704670,0.000000,0.704670,,,0.000000,-0.704670,-1.602836
SportsMOT,V031,51,S_h,1273,1,1289,0,0.678734,0.000000,0.678734,,,0.000000,-0.678734,-1.606152
SportsMOT,V031,52,S_h,1258,4,1256,0,0.620466,0.348350,0.272116,,,0.599035,-0.841618,-0.841618
SportsMOT,V031,53,S_h,1257,5,1271,0,0.911721,0.279262,0.632459,,,0.543321,-1.229721,-1.229721
SportsMOT,V031,55,S_c,1290,1,1273,0,0.000000,0.000000,0.000000,,,0.000000,0.944691,-0.444256
SportsMOT,V031,55,S_r,1258,5,1257,0,0.444256,0.383709,0.060546,0.501514,0.243385,0.248351,-0.363747,-0.363747
SportsMOT,V031,56,S_c,1291,4,1258,0,0.319511,0.016745,0.302766,,,0.539690,0.639277,-0.662196
SportsMOT,V031,60,S_h,1289,0,1255,0,0.000000,0.000000,0.000000,,,0.000000,0.933495,-0.949944
SportsMOT,V031,60,S_h,1256,2,1254,0,0.715226,0.000000,0.715226,,,0.000000,-1.665170,-1.665170
SportsMOT,V031,60,S_h,1260,7,1259,0,0.711781,0.000000,0.711781,,,0.000000,-1.661725,-1.661725
SportsMOT,V031,61,S_h,1271,2,1254,0,0.574297,0.000000,0.574297,,,0.000000,-0.574297,-1.540660
SportsMOT,V031,61,S_h,1259,7,1259,0,0.744263,0.000000,0.744263,,,0.000000,-0.744263,-1.710625
SportsMOT,V031,62,S_h,1253,0,1289,0,0.506226,0.000000,0.506226,,,0.000000,-0.506226,-1.471967
SportsMOT,V031,63,S_h,1260,4,1291,0,0.776471,0.340075,0.436395,,,0.455388,-1.038213,-1.038213
SportsMOT,V031,64,S_h,1291,4,1291,0,0.673131,0.325015,0.348117,,,0.495359,-0.990477,-0.990477
SportsMOT,V031,167,S_c,1292,9,1277,0,0.620597,0.000000,0.620597,,,0.819254,0.220051,-1.540887
SportsMOT,V031,169,S_h,1277,5,1258,0,0.694692,0.097730,0.596962,,,0.217140,-1.454809,-1.454809
SportsMOT,V031,172,S_h,1270,5,1277,0,0.664306,0.070614,0.593692,,,0.173150,-1.466220,-1.466220
SportsMOT,V031,172,S_c,1293,8,1270,0,0.573533,0.000000,0.573533,,,0.834086,0.276039,-1.549506
SportsMOT,V031,181,S_r,1292,8,1293,0,0.920179,0.463133,0.457046,0.997640,0.102671,0.704142,-0.895149,-0.895149
SportsMOT,V031,181,S_r,1293,9,1292,0,0.940128,0.502024,0.438104,0.996680,0.101404,0.620486,-0.895149,-0.895149
SportsMOT,V032,152,S_r,1299,4,1296,0,0.942667,0.000526,0.942141,0.929753,0.059830,0.003650,-1.890959,-1.890959
SportsMOT,V032,153,S_h,1296,5,1299,0,0.787639,0.000000,0.787639,,,0.945511,0.173752,-1.689697
SportsMOT,V032,166,S_c,1306,4,1299,0,0.551554,0.000000,0.551554,,,0.922605,0.346032,-1.516176
SportsMOT,V032,262,S_c,1308,6,1294,0,0.450209,0.078640,0.371569,,,0.572865,0.540043,-1.295616
SportsMOT,V032,270,S_r,1310,7,1301,0,0.772737,0.566840,0.205897,,0.059363,0.941494,0.013695,-0.508342
SportsMOT,V032,278,S_r,1310,6,1308,0,0.897959,0.439118,0.458841,0.977171,0.035455,0.694689,-0.228515,-1.007532
SportsMOT,V032,278,S_r,1308,7,1301,0,0.948171,0.399480,0.548691,0.496139,0.011723,0.556896,-1.007532,-1.007532
SportsMOT,V032,446,S_r,1308,6,1310,0,0.898871,0.543065,0.355806,0.986083,0.056052,0.756967,-0.705742,-0.705742
SportsMOT,V032,446,S_r,1310,7,1308,0,0.947909,0.597973,0.349935,0.989820,0.061432,0.696141,-0.705742,-0.705742
SportsMOT,V033,138,S_h,1314,5,1312,0,0.815727,0.000000,0.815727,,,0.000000,-0.815727,-1.798587
SportsMOT,V033,145,S_h,1312,5,1312,0,0.693414,0.518160,0.175254,,,0.693281,0.158246,-0.458169
SportsMOT,V033,147,S_r,1316,5,1312,0,0.944865,0.553932,0.390933,0.999957,0.025116,0.735266,-0.652989,-0.652989
SportsMOT,V033,150,S_r,1312,3,1314,0,0.819030,0.505192,0.313838,0.994143,0.033997,0.811143,-0.740386,-0.740386
SportsMOT,V033,150,S_r,1314,4,1316,0,0.928747,0.454112,0.474635,0.455075,0.014937,0.591792,-0.916159,-0.916159
SportsMOT,V033,158,S_c,1323,8,1319,0,0.000000,0.000000,0.000000,,,0.000000,0.959954,-0.949403
SportsMOT,V034,73,S_r,1330,4,1329,0,0.542632,0.453353,0.089279,0.312527,0.200181,0.309462,0.042937,0.042937
SportsMOT,V034,74,S_c,1336,5,1330,0,0.042314,0.000000,0.042314,,,0.248020,0.527580,-0.960536
SportsMOT,V034,147,S_c,1337,3,1327,0,0.547716,0.141843,0.405874,,,0.621019,0.276564,-1.161387
SportsMOT,V034,201,S_r,1338,6,1324,0,0.651313,0.581938,0.069375,,0.084116,0.800661,-0.213335,-0.213335
SportsMOT,V034,203,S_h,1324,8,1334,0,0.857396,0.571452,0.285943,,,0.830963,-0.621150,-0.621150
SportsMOT,V034,229,S_h,1334,3,1337,0,0.766699,0.019732,0.746967,,,0.052234,-1.672653,-1.672653
SportsMOT,V035,210,S_r,1341,6,1346,0,0.944995,0.482090,0.462905,0.995171,0.011180,0.892424,-0.972114,-0.972114
SportsMOT,V035,210,S_r,1346,11,1341,0,0.992736,0.483527,0.509209,0.962575,0.003866,0.510292,-0.972114,-0.972114
SportsMOT,V036,36,S_c,1364,0,1356,0,0.000000,0.000000,0.000000,,,0.000000,0.975994,-0.978994
SportsMOT,V037,129,S_c,1379,2,1373,0,0.000000,0.000000,0.000000,,,0.000000,0.971840,-0.859548
SportsMOT,V037,132,S_c,1380,9,1366,0,0.003694,0.000000,0.003694,,,0.011725,0.850330,-0.947752
SportsMOT,V037,137,S_c,1381,5,1372,0,0.000000,0.000000,0.000000,,,0.000000,0.949797,-0.967375
SportsMOT,V037,158,S_c,1382,12,1377,0,0.000000,0.000000,0.000000,,,0.000000,0.950906,-0.970289
SportsMOT,V037,309,S_c,1384,7,1368,0,0.000000,0.000000,0.000000,,,0.000000,0.878386,-0.978204
SportsMOT,V037,439,S_c,1387,10,1375,0,0.000000,0.000000,0.000000,,,0.000000,0.912341,-0.945212
SportsMOT,V037,454,S_c,1388,11,1369,0,0.000000,0.000000,0.000000,,,0.000000,0.970226,-0.865745
SportsMOT,V037,498,S_c,1389,8,1371,0,0.000000,0.000000,0.000000,,,0.000000,0.957273,-0.796737
SportsMOT,V037,523,S_c,1393,10,1387,0,0.000000,0.000000,0.000000,,,1.000000,0.978250,-0.948790
SportsMOT,V037,585,S_c,1394,10,1393,0,0.000000,0.000000,0.000000,,,0.000000,0.986173,-0.873750
SportsMOT,V038,213,S_c,1413,11,1406,0,0.000000,0.000000,0.000000,,,0.000000,0.962170,-0.973846
SportsMOT,V038,237,S_c,1414,8,1412,0,0.000000,0.000000,0.000000,,,0.000000,0.970916,-0.946495
SportsMOT,V038,243,S_c,1415,12,1405,0,0.000000,0.000000,0.000000,,,0.000000,0.950366,-0.955420
SportsMOT,V038,248,S_c,1416,7,1402,0,0.000000,0.000000,0.000000,,,0.000000,0.932547,-0.963264
SportsMOT,V038,304,S_c,1418,13,1404,0,0.000000,0.000000,0.000000,,,0.000000,0.926458,-0.928576
SportsMOT,V038,340,S_c,1419,3,1399,0,0.000000,0.000000,0.000000,,,0.000000,0.964764,-0.973272
SportsMOT,V038,410,S_c,1420,3,1419,0,0.000000,0.000000,0.000000,,,0.000000,0.935861,-0.972184
SportsMOT,V038,460,S_c,1421,14,1417,0,0.000000,0.000000,0.000000,,,0.000000,0.903081,-0.954084
SportsMOT,V038,479,S_r,1422,5,1411,0,0.956900,0.000000,0.956900,0.999974,0.045110,0.000000,-1.904469,-1.904469
SportsMOT,V038,485,S_c,1423,10,1407,0,0.000000,0.000000,0.000000,,,0.000000,0.961517,-0.954181
SportsMOT,V038,508,S_c,1425,9,1400,0,0.142199,0.000000,0.142199,,,0.344764,0.782841,-0.846715
SportsMOT,V038,534,S_c,1431,11,1413,0,0.000000,0.000000,0.000000,,,0.000000,0.879056,-0.969939
SportsMOT,V038,538,S_c,1433,11,1413,0,0.000000,0.000000,0.000000,,,0.000000,0.929911,-0.866918
SportsMOT,V038,543,S_r,1434,12,1415,0,0.958215,0.000000,0.958215,,0.011120,0.000000,-1.835017,-1.835017
SportsMOT,V038,550,S_h,1431,11,1433,0,0.793339,0.000000,0.793339,,,0.000000,-0.793339,-1.693482
SportsMOT,V038,554,S_c,1435,11,1431,0,0.000000,0.000000,0.000000,,,0.000000,0.909658,-0.966004
SportsMOT,V038,555,S_c,1436,6,1410,0,0.000000,0.000000,0.000000,,,0.000000,0.513540,-0.953963
SportsMOT,V038,557,S_c,1437,2,1408,0,0.000000,0.000000,0.000000,,,0.000000,0.760549,-0.974177
SportsMOT,V038,562,S_c,1439,11,1435,0,0.000000,0.000000,0.000000,,,0.000000,0.953271,-0.955460
SportsMOT,V038,566,S_c,1440,11,1435,0,0.000000,0.000000,0.000000,,,0.000000,0.980482,-0.949151
SportsMOT,V038,575,S_c,1441,4,1409,0,0.000000,0.000000,0.000000,,,0.000000,0.995528,-0.820671
SportsMOT,V038,592,S_c,1442,5,1422,0,0.000000,0.000000,0.000000,,,0.000000,0.919040,-0.882161
SportsMOT,V038,598,S_c,1443,1,1403,0,0.000000,0.000000,0.000000,,,0.000000,0.937469,-0.985472
SportsMOT,V038,609,S_c,1444,0,1401,0,0.000000,0.000000,0.000000,,,0.000000,0.965523,-0.894274
SportsMOT,V038,729,S_c,1445,12,1434,0,0.000000,0.000000,0.000000,,,0.000000,0.939000,-0.976976
SportsMOT,V038,734,S_c,1446,7,1416,0,0.000000,0.000000,0.000000,,,0.000000,0.863326,-0.980125
SportsMOT,V038,744,S_c,1447,13,1418,0,0.000000,0.000000,0.000000,,,0.000000,0.956356,-0.885616
SportsMOT,V038,770,S_c,1448,14,1421,0,0.000000,0.000000,0.000000,,,0.000000,0.950791,-0.951659
SportsMOT,V038,891,S_c,1449,16,1426,0,0.000000,0.000000,0.000000,,,0.000000,0.958053,-0.916925
SportsMOT,V038,922,S_r,1440,2,1437,0,0.900342,0.332844,0.567498,0.984522,0.147644,0.631434,-0.872864,-0.872864
SportsMOT,V038,922,S_r,1437,11,1440,0,0.738502,0.433136,0.305366,,0.081267,0.575775,-0.872864,-0.872864
SportsMOT,V038,964,S_c,1450,0,1444,0,0.000000,0.000000,0.000000,,,0.000000,0.960231,-0.980473
SportsMOT,V038,1025,S_c,1452,16,1449,0,0.000000,0.000000,0.000000,,,0.000000,0.885761,-0.979233
SportsMOT,V038,1032,S_c,1453,9,1425,0,0.000000,0.000000,0.000000,,,0.000000,0.971772,-0.977494
SportsMOT,V038,1033,S_r,1454,17,1430,0,0.573914,0.000000,0.573914,,0.186787,0.000000,-1.497769,-1.497769
SportsMOT,V038,1035,S_c,1457,17,1430,0,0.149698,0.000000,0.149698,,,0.000000,-1.096745,-1.096745
SportsMOT,V038,1039,S_c,1470,3,1420,0,0.000000,0.000000,0.000000,,,0.000000,0.968848,-0.941246
SportsMOT,V038,1044,S_c,1483,18,1432,0,0.000000,0.000000,0.000000,,,0.000000,0.900588,-0.722098
SportsMOT,V038,1046,S_c,1489,5,1442,0,0.000000,0.000000,0.000000,,,0.000000,0.799942,-0.815373
SportsMOT,V038,1049,S_c,1505,12,1445,0,0.000000,0.000000,0.000000,,,0.000000,0.795270,-0.947682
SportsMOT,V038,1050,S_c,1508,12,1445,0,0.017408,0.000000,0.017408,,,0.025291,0.940427,-0.920176
SportsMOT,V038,1051,S_c,1511,12,1445,0,0.088295,0.070048,0.018246,,,0.149462,-0.551253,-0.551253
SportsMOT,V038,1067,S_c,1552,15,1424,0,0.009580,0.000000,0.009580,,,0.039572,0.920586,-0.955072
SportsMOT,V038,1069,S_c,1556,10,1423,0,0.000000,0.000000,0.000000,,,0.457026,0.911544,-0.946615
SportsMOT,V038,1069,S_c,1555,15,1424,0,0.040631,0.000000,0.040631,,,0.406735,0.883814,-0.987246
SportsMOT,V038,1071,S_h,1552,17,1457,0,0.739434,0.000000,0.739434,,,0.000000,-0.739434,-1.644533
SportsMOT,V038,1077,S_h,1457,15,1555,0,0.800489,0.280746,0.519743,,,0.380649,-0.293816,-1.195623
SportsMOT,V038,1078,S_h,1555,15,1555,0,0.571657,0.254951,0.316706,,,0.442384,-0.028970,-1.038011
SportsMOT,V038,1106,S_c,1557,13,1447,0,0.000000,0.000000,0.000000,,,0.000000,0.974092,-0.976053
SportsMOT,V038,1135,S_c,1558,14,1448,0,0.000000,0.000000,0.000000,,,0.000000,0.965257,-0.968007
SportsMOT,V038,1142,S_c,1559,12,1445,0,0.000000,0.000000,0.000000,,,0.000000,0.944966,-0.845447
SportsMOT,V038,1162,S_r,1560,7,1446,0,0.767178,0.000000,0.767178,0.949872,0.076692,0.000000,-1.688232,-1.688232
SportsMOT,V038,1272,S_c,1562,7,1560,0,0.000000,0.000000,0.000000,,,0.000000,0.969621,-0.984178
SportsMOT,V038,1310,S_r,1563,8,1414,0,0.978326,0.000000,0.978326,0.999892,0.146264,0.000000,-1.960624,-1.960624
SportsMOT,V039,2,S_r,1572,8,1575,0,0.402728,0.207231,0.195496,,0.216789,0.000000,-0.195496,-0.195496
SportsMOT,V039,3,S_h,1575,6,1571,0,0.008313,0.000000,0.008313,,,0.000000,0.485705,-0.960801
SportsMOT,V039,9,S_c,1593,8,1572,0,0.497966,0.000000,0.497966,,,0.823288,0.387214,-1.447083
SportsMOT,V039,11,S_c,1602,6,1571,0,0.000000,0.000000,0.000000,,,0.000000,0.899708,-0.927578
SportsMOT,V039,13,S_c,1607,9,1573,0,0.000000,0.000000,0.000000,,,0.000000,0.873079,-0.938253
SportsMOT,V039,14,S_c,1609,2,1574,0,0.000000,0.000000,0.000000,,,0.000000,0.383040,-0.924469
SportsMOT,V039,180,S_c,1611,6,1602,0,0.000000,0.000000,0.000000,,,0.000000,0.900222,-0.981258
SportsMOT,V039,222,S_c,1612,7,1572,0,0.000000,0.000000,0.000000,,,0.000000,0.932409,-0.979379
SportsMOT,V039,318,S_c,1615,8,1593,0,0.000000,0.000000,0.000000,,,0.000000,0.979931,-0.909224
SportsMOT,V039,349,S_r,1618,11,1569,0,0.925282,0.068866,0.856415,,0.013581,0.140029,-1.754781,-1.754781
SportsMOT,V039,360,S_c,1620,12,1610,0,0.000000,0.000000,0.000000,,,0.000000,0.962465,-0.864049
SportsMOT,V039,476,S_c,1623,12,1620,0,0.000000,0.000000,0.000000,,,0.000000,0.968690,-0.926583
